Date,NVDA_Close,NVDA_High,NVDA_Low,NVDA_Open,NVDA_Volume,IXIC_Close,IXIC_High,IXIC_Low,IXIC_Open,IXIC_Volume,NDX_Close,NDX_High,NDX_Low,NDX_Open,NDX_Volume,QQQ_Close,QQQ_High,QQQ_Low,QQQ_Open,QQQ_Volume,TW0050_Close,TW0050_Volume,TW2330_Close,TW2330_Volume,nvidia_Title_emotional_polarity,nvidia_Title_subjectivity,nvidia_content_emotional_polarity,nvidia_content_subjectivity,gpu_Title_emotional_polarity,gpu_Title_subjectivity,gpu_content_emotional_polarity,gpu_content_subjectivity,nasdaq_Title_emotional_polarity,nasdaq_Title_subjectivity,nasdaq_content_emotional_polarity,nasdaq_content_subjectivity,trump_Title_emotional_polarity,trump_Title_subjectivity,trump_content_emotional_polarity,trump_content_subjectivity,tsmc_Title_emotional_polarity,tsmc_Title_subjectivity,tsmc_content_emotional_polarity,tsmc_content_subjectivity
2023-07-24,44.5876579284668,45.08438839809802,44.01597143107396,44.70659248014653,382516000,14058.8701171875,14110.150390625,13997.1298828125,14081.6298828125,4083070000,15448.01953125,15504.669921875,15374.66015625,15475.150390625,4083070000,372.5263671875,373.863053486136,370.6549580219532,372.91251227770414,40380100,127.25,13810.0,558.0,30269.0,0.13101626016260162,0.22318428184281844,0.15462989880878977,0.4510204194223047,0.08648923444976075,0.21399920255183416,0.1383210831095278,0.4643330035775932,0.10408420944135231,0.15836167800453516,0.12320640280285514,0.43055961627474576,0.07239931785386328,0.2973005529823711,0.08894850524267066,0.38063614080762265,0.15316985645933015,0.3509901648059543,0.1293020058240883,0.3967081766432389
2023-07-25,45.65407943725586,46.15780227032599,44.89849137503462,44.916483110194,348081000,14144.5595703125,14201.91015625,14092.51953125,14093.240234375,3812470000,15561.419921875,15622.6904296875,15482.0400390625,15483.0595703125,3812470000,375.05126953125,376.7246355041182,373.2194749803229,373.2392974383063,38894400,128.85,9939.0,569.0,21119.0,0.15801325757575757,0.24294002525252525,0.16262082818715615,0.46497482496432896,0.1255121212121212,0.2986015151515152,0.1503806381659402,0.4693759360311946,0.08216637033601318,0.15714446763553908,0.13206411159416917,0.4452158176363202,0.07668521954236238,0.22384520241663095,0.0950522131999404,0.37093964000031077,0.18074866310160428,0.31654783125371355,0.13700204738176305,0.41277206287809054
2023-07-26,45.42720413208008,46.027878005743126,44.60565396264289,45.99589396822997,364237000,14127.2802734375,14187.349609375,14041.9501953125,14123.51953125,4322000000,15499.259765625,15571.16015625,15411.91015625,15514.0400390625,4322000000,373.80364990234375,375.5067192836899,371.4866886888543,374.00169317207536,47075700,128.5,7505.0,566.0,21679.0,0.11712662337662337,0.3268744588744589,0.1389982680695909,0.4695866210671716,0.1577822687516565,0.3773378832052301,0.15394010563195856,0.4746797819017552,0.11189694564694563,0.14215428090428092,0.12848078855688544,0.43357681675849397,0.03859487734487732,0.2658566017316017,0.08406493923126304,0.36803931210122065,0.04805194805194805,0.0792207792207792,0.11204877897802201,0.3909681529698797
2023-07-27,45.87495803833008,47.3691412842477,45.72503835474356,46.49361978738997,455976000,14050.1103515625,14360.2001953125,14006.9296875,14319.16015625,5115840000,15464.9296875,15795.509765625,15416.0498046875,15734.0302734375,5115840000,372.9125061035156,380.92286361996224,371.6154043062181,379.2990236748248,63940200,129.5,5407.0,569.0,12672.0,0.17536746199536898,0.3347289338568408,0.14109328446434302,0.4745855678690828,0.13173088023088025,0.34846933621933623,0.15045952369418988,0.47146121769038374,0.17126010781671155,0.2240266546870321,0.12495534400651122,0.4333752302981997,0.07325571188071187,0.33967635882635877,0.07766709816472668,0.38864594281203646,0.004124579124579122,0.05016835016835016,0.10138987515910179,0.33538116226896
2023-07-28,46.724491119384766,47.00134040286981,46.35569298072291,46.642535130211954,331194000,14316.66015625,14344.349609375,14188.099609375,14199.830078125,4453520000,15750.9296875,15788.48046875,15617.75,15630.169921875,4453520000,379.70501708984375,380.7347575282826,376.4770990020511,376.99196922127055,56902900,129.5,5786.0,567.0,19313.0,0.2991596638655462,0.24523809523809526,0.17526031635847694,0.4657201040824283,0.12488554374918012,0.3406201626656172,0.14132786690545524,0.46879868853713735,0.22925967261904762,0.3278521825396825,0.1399836904298227,0.4544144250809433,0.07845932697906381,0.3158436653502442,0.07082277788392181,0.4033520535720944,0.007034632034632028,0.0909090909090909,0.09209769589719388,0.3067098110830361
2023-07-31,46.7035026550293,47.10428482748887,46.4806247608356,46.728490538955285,251055000,14346.01953125,14370.91015625,14292.75,14337.900390625,4934440000,15757.0,15803.5498046875,15702.740234375,15774.2998046875,4934440000,379.9030151367188,381.0912143244655,378.5762098334592,380.01194800055646,44019900,128.8,11911.0,565.0,28425.0,0.032811447811447805,0.19616161616161618,0.1190627374736237,0.4398504426478792,0.1490231259968102,0.2096750398724083,0.13162770006665556,0.46938870186342724,0.10629789963123297,0.23191317941317943,0.12353933486453612,0.4394043990166155,0.07172683248954433,0.3310870203243084,0.07296953535541638,0.40810428989366443,0.03888888888888889,0.24055555555555555,0.1025232706151349,0.4353623504516155
2023-08-01,46.48162460327149,46.87441172832599,46.00188696062389,46.434649363103794,237858000,14283.91015625,14309.2099609375,14215.6396484375,14274.9296875,4633770000,15718.009765625,15748.4296875,15636.5703125,15696.98046875,4633770000,379.0218200683594,379.78422930287394,376.9424864448546,378.5465343147357,41060600,129.45,5568.0,567.0,13827.0,0.07306593633124245,0.18613761521924785,0.13733751104309264,0.44224820720631747,0.17256807202459373,0.2795284365393061,0.1580361887528407,0.4621086539669105,0.08063123637591724,0.24274999232446037,0.10005149126112625,0.41628880255904366,0.06467616119790032,0.3032196708283665,0.07320355789880023,0.40909833087577113,0.11499999999999999,0.363,0.08176110151202642,0.4268983644871728
2023-08-02,44.24484634399414,45.81498829927392,43.363327623503565,45.80599433851238,530142000,13973.4501953125,14133.849609375,13914.8095703125,14132.73046875,5481960000,15370.740234375,15561.3603515625,15321.4404296875,15561.150390625,5481960000,370.7044982910156,375.52655290241313,369.4568921323781,375.52655290241313,72687100,127.85,25553.0,561.0,34408.0,0.18792688792688794,0.271996151996152,0.15041415247699666,0.44493012042259567,0.17060686227352892,0.2983926567259901,0.14150406438271304,0.4367070656990667,0.08676022520284815,0.3053009012845078,0.10120919428180448,0.4286851450617898,0.08792706476530004,0.35591020499108733,0.07589386411187,0.41450494925626497,0.09523809523809523,0.10714285714285714,0.10021134648051569,0.3909817926919081
2023-08-03,44.4907112121582,45.09338284512455,43.77610117640396,43.77610117640396,324176000,13959.7197265625,14032.2802734375,13881.349609375,13899.759765625,6036970000,15353.5400390625,15436.58984375,15270.7197265625,15287.76953125,6036970000,370.11041259765625,372.2491531426692,368.1102781770584,368.27861798937937,47666400,127.85,25553.0,561.0,34408.0,0.15159900895749953,0.2957423289498761,0.16317901075748567,0.4590139959674183,0.11010476190476191,0.3034190476190476,0.13697773479894607,0.44380205015396607,0.11939153439153438,0.26596560846560846,0.11211302763403323,0.4424800608224269,0.14037018537018534,0.37663308913308907,0.06998005290852918,0.40455133148471734,0.06433566433566432,0.23304195804195801,0.12537057629226822,0.42699147581016167
2023-08-04,44.65562438964844,45.61709754152498,44.36878221779862,44.96045829684696,362666000,13909.240234375,14119.2197265625,13897.9296875,14025.9599609375,5349450000,15274.919921875,15523.3095703125,15258.6904296875,15420.740234375,5349450000,368.3775939941406,374.3779360782517,367.8726048369012,372.0510637677429,61646200,127.25,17688.0,554.0,47739.0,0.0458116883116883,0.27853896103896103,0.15774558228491847,0.47824316343640305,0.08010489510489507,0.3076573426573427,0.15114432653958326,0.45894797027119083,0.17055224867724866,0.20096312830687832,0.11776402871275043,0.43088229105661874,0.08443034238488785,0.29917256985438806,0.07200483962042063,0.40873273401156646,0.06433566433566432,0.2182983682983683,0.13920456055602834,0.4420005179347457
2023-08-07,45.3922233581543,45.51515735566512,44.538689151581146,45.08639053516932,322154000,13994.400390625,13997.150390625,13864.919921875,13972.4501953125,4892330000,15407.849609375,15410.849609375,15258.919921875,15355.6201171875,4892330000,371.49658203125,371.59560366134826,367.8528156940426,370.1994802632921,37230400,128.5,9990.0,558.0,13239.0,0.10622792777398038,0.23872536454773297,0.13653328069877557,0.4011702938058705,0.08055875576036867,0.23998015873015874,0.14500242185833792,0.43408223613580865,0.01643974305264625,0.2847018572825024,0.11386642642654196,0.40342672504011107,0.10908869395711498,0.35165881876408184,0.09329647151915345,0.4169628814385658,0.05512987012987012,0.21795670995670996,0.10727726279289537,0.3942826382448399
2023-08-08,44.6396369934082,45.21732080653418,44.03196695287684,44.82853306928863,353843000,13884.3203125,13899.740234375,13769.33984375,13875.4501953125,5284550000,15273.0498046875,15295.7998046875,15148.25,15279.41015625,5284550000,368.3380126953125,368.9915192471216,365.1893240324552,368.9717270063376,44726500,127.0,22299.0,552.0,33867.0,0.09418504775647633,0.2322959613138184,0.1389625162467536,0.40987738331001583,0.08184484597528076,0.17524023882719536,0.14447715663028643,0.4412549266385634,0.07243065576398909,0.22531705948372616,0.10196913415541042,0.3973051583625582,0.08318345014773583,0.3846457345564488,0.08642430779968711,0.42156926889959234,0.03247338247338247,0.18114250614250613,0.09760005916758435,0.38857426765932157
2023-08-09,42.5307846069336,44.287824912823,42.111011764378375,44.24984363147646,586449000,13722.01953125,13898.5400390625,13698.3896484375,13897.6103515625,5591360000,15101.7099609375,15288.759765625,15077.91015625,15286.990234375,5591360000,364.2882995605469,368.7836162857177,363.5258903145932,368.6251876987994,51150900,127.2,6570.0,554.0,14590.0,0.11743526535193201,0.29365179573512906,0.15049237189860912,0.4584620449908073,0.09060747995174225,0.16521449861613796,0.13519067163804205,0.45325704123403654,0.10572812345200404,0.24072467747840887,0.12718154805280196,0.4388880557643392,0.09648978145218744,0.3815310281475695,0.0820650143771701,0.4242125949858803,0.06085858585858584,0.19601010101010097,0.09007347727389088,0.40079322306456255
2023-08-10,42.36487579345703,43.550229596888094,41.81217607853569,42.13699953791343,492705000,13737.990234375,13947.16015625,13686.509765625,13818.25,5299080000,15128.83984375,15366.2900390625,15072.490234375,15217.2900390625,5299080000,364.9615783691406,370.6747673284846,363.4268487318875,367.3181543673705,72035300,126.4,24030.0,551.0,21572.0,0.16203942837465565,0.3357911501377411,0.14341708966026198,0.456158847635763,0.09219485224920007,0.20763104648974215,0.13434539095222228,0.4625002963676391,0.10424031986531987,0.2908032708032708,0.13651308839952317,0.45147378794308307,0.07288829515392013,0.33744607533670035,0.08370456601304517,0.40883988075144345,0.12045454545454544,0.21818181818181817,0.09186435707772034,0.370985933169394
2023-08-11,40.83271026611328,41.995077780865394,40.61682850581949,41.72822134358296,533085000,13644.849609375,13720.330078125,13609.98046875,13633.650390625,4638880000,15028.0703125,15102.5302734375,14973.669921875,15010.51953125,4638880000,362.63470458984375,364.37738872716096,361.0999749578847,362.3871656029367,48683800,126.3,14891.0,546.0,33682.0,0.19645915678524375,0.3844532279314888,0.13313119238091692,0.45456880708207714,0.0645611963793782,0.26275088547815817,0.14062585244894835,0.47844953396677353,0.1156819517930629,0.32608759553204,0.11856510171653571,0.42780468418191736,0.12327325452325451,0.33198583823583827,0.10765886696305944,0.4063303112233965,0.024038461538461543,0.16346153846153846,0.07582778156454041,0.36184198519762045
2023-08-14,43.7291259765625,43.77610121709491,40.28900646052013,40.4639102150388,690286000,13788.330078125,13789.16015625,13582.490234375,13599.0,4272020000,15205.58984375,15206.259765625,14972.009765625,14988.419921875,4272020000,366.7042541503906,366.82306802706063,361.1098791979964,361.8326736867928,42130800,124.5,45116.0,541.0,44024.0,0.10311398423005566,0.32103470933828077,0.1302059938938782,0.45923118338892915,0.07646825396825396,0.2442460317460317,0.12026908382616995,0.44123336890466536,0.11226318484383001,0.2692076292882744,0.11704389540562055,0.43991383399818035,0.04926503126503124,0.33619913419913416,0.0564753473223719,0.42306024596525166,0.05497835497835497,0.26341991341991344,0.10132235637380713,0.40027177781572654
2023-08-15,43.91602325439453,45.24330157403039,43.68614920885437,44.535687703362775,676512000,13631.0498046875,13774.98046875,13611.9404296875,13760.48046875,4473320000,15037.650390625,15192.8798828125,15014.3603515625,15172.080078125,4473320000,362.8129577636719,366.5260425891603,362.1396287502738,365.723988467066,45539900,124.7,13972.0,542.0,20787.0,0.04656853397924827,0.3035132790489933,0.12357453499489629,0.45938813469288114,0.02678486877705627,0.2552117153679654,0.1140232227151325,0.4617605403517361,0.14227200577200577,0.25649134199134194,0.11482758597690552,0.42709883140737614,0.02574120324120323,0.2634240759240759,0.04694401638835575,0.40078116714987905,0.1112121212121212,0.17815151515151514,0.0862104828220279,0.3777866324726654
2023-08-16,43.46227264404297,44.65062306232533,43.38231446466475,44.49570885554983,527451000,13474.6298828125,13644.3203125,13473.0302734375,13593.169921875,6243760000,14876.4697265625,15077.0498046875,14874.01953125,15021.6298828125,6243760000,358.9710998535156,363.8129461059226,358.87207822797103,362.2683054423314,53190500,124.05,28773.0,542.0,44555.0,0.04798768939393938,0.32237215909090905,0.11529932710196318,0.47377649332925376,0.07692448680351906,0.2885386119257087,0.1206852252059311,0.4739351460256865,0.16091458292950828,0.29468889319635583,0.11287662641399213,0.4309822690916611,0.027346079846079833,0.3844203944203944,0.056941737159172584,0.4262502792806921,0.09522727272727272,0.24125757575757575,0.07928195675300784,0.38992207193916295
2023-08-17,43.320350646972656,44.037957367966825,42.97753549055958,43.94600851428991,452395000,13316.9296875,13535.08984375,13303.4501953125,13527.2998046875,5280180000,14715.8095703125,14949.580078125,14698.2900390625,14943.33984375,5280180000,355.05010986328125,360.7237143766319,354.6342612828373,360.37715374815406,62604300,124.6,14568.0,544.0,18167.0,0.16408712121212118,0.4067777777777778,0.1578276816212999,0.47532654863856866,0.15384809634809637,0.42163752913752917,0.15319230234146164,0.45949490158138584,0.12509487734487734,0.3061962481962482,0.10400645855090256,0.44626282487151847,0.04672538880872213,0.3444726030142696,0.07062610184982451,0.41784579857996973,0.11966666666666667,0.3203333333333333,0.11684365108099674,0.4413145928953651
2023-08-18,43.2753791809082,43.55422630893718,41.63727335430421,42.61173994421543,583768000,13290.7802734375,13335.8701171875,13161.759765625,13190.01953125,4801910000,14694.83984375,14744.5703125,14557.830078125,14589.7099609375,4801910000,354.60455322265625,355.87195162287304,351.2182065970668,351.76281049681427,61119500,123.85,15609.0,539.0,21346.0,0.11909699675324674,0.26204365079365083,0.1670318434155171,0.47202950140199057,0.12067857142857143,0.32783333333333337,0.1549473251400191,0.46914991734808353,0.09810213940648725,0.17529330572808832,0.1121276098789987,0.4389502031857089,0.06365786290028713,0.2972143877446908,0.08075302176859714,0.40611315811220344,0.0,0.0333333333333333,0.01860684417136025,0.36930662229049305
2023-08-21,46.94137573242188,47.03932184051733,44.19787436247756,44.46972532960602,692573000,13497.58984375,13516.8603515625,13325.58984375,13347.259765625,4363070000,14936.6904296875,14958.8701171875,14739.3701171875,14762.009765625,4363070000,360.3177490234375,361.0009590555292,355.61450819747535,356.0798827089412,50696500,123.0,22157.0,537.0,33922.0,0.07144227080935941,0.2685030686612965,0.12775569691547026,0.45414927266056476,0.19606060606060605,0.3841809991809992,0.1297927904315268,0.45270780935386806,0.14964477726574504,0.31339285714285714,0.10538119206450251,0.42353208878106074,0.06130545652604475,0.2089993067934244,0.06531796311671798,0.3738332514262604,0.24967532467532466,0.4584415584415584,0.1354297098359462,0.43854270551331753
2023-08-22,45.64308166503906,48.16070824217046,45.30826536444509,48.10873466261162,755293000,13505.8701171875,13598.76953125,13484.3798828125,13593.9501953125,4282430000,14908.9599609375,15037.7900390625,14883.98046875,15035.0703125,4282430000,359.8028564453125,362.9515449610448,359.10973522716057,362.9416337325352,44613500,124.0,5903.0,541.0,13606.0,0.06175074925074924,0.25533216783216783,0.12466532571412163,0.4393767425150399,0.15678354978354977,0.33005627705627705,0.13617707381450386,0.4608367117360422,0.11929012345679012,0.2267132779037541,0.10285395933026663,0.4378410628518273,0.06619124922696351,0.19192434549577406,0.06204397533372689,0.36440890244115753,0.155,0.21999999999999997,0.15700727946230258,0.40488729379342114
2023-08-23,47.09029769897461,47.174251508019,45.18333763432702,45.84097961779093,779046000,13721.0302734375,13757.0,13532.4296875,13532.4296875,4127850000,15148.0595703125,15188.8603515625,14947.580078125,14947.580078125,4127850000,365.4764099121094,366.5754986143903,360.7731696423317,360.9910051371973,51770600,124.85,6513.0,552.0,21521.0,0.023786145312119335,0.2444467401285583,0.11802916296098961,0.43836896815084603,0.08414619164619164,0.28097314847314847,0.147534114637492,0.46942826731014947,0.10296396209999151,0.23479068521347932,0.11753233874816049,0.4536382853438099,0.005334256543933947,0.18584103322006545,0.04809925597765738,0.3582393667355281,0.013968253968253954,0.07492063492063492,0.09921187681352975,0.4405401611241794
2023-08-24,47.13726425170898,50.23857177595236,47.13326863032971,50.1885998204007,1156044000,13463.9697265625,13834.6904296875,13462.83984375,13834.3095703125,4383820000,14816.4404296875,15279.240234375,14814.830078125,15278.9296875,4383820000,357.66412353515625,369.0707088842109,357.45619925223565,368.9717174656892,66842500,127.0,9358.0,564.0,28550.0,0.024499385749385746,0.22350771225771224,0.12001625002960441,0.4521356093161133,0.08096996753246753,0.26303977272727275,0.1364228880391715,0.45530788354609175,0.09767178716805582,0.2732778477741164,0.129387418241991,0.4433113558571866,0.0258639971139971,0.19359616573902286,0.05103203561730038,0.36612793530012416,0.06977777777777777,0.11244444444444443,0.08758455526560391,0.44105050024088477
2023-08-25,45.99289321899414,47.77891694569502,44.9994322710745,46.98635035429789,925341000,13590.650390625,13633.419921875,13376.349609375,13514.3701171875,3970060000,14941.830078125,15001.2900390625,14715.3603515625,14858.9296875,3970060000,360.43658447265625,362.1396540402336,355.0501332922796,358.5057983588632,69960500,124.55,19366.0,546.0,42456.0,0.055829701454701446,0.1921549715299715,0.1279558097692775,0.4506998448814342,0.06679421768707484,0.20251816635745204,0.12539461051347878,0.4637687419247808,0.1502895752895753,0.2822715572715573,0.13485915286910222,0.43202050057925223,0.043396300669027936,0.23440181031090118,0.05241161053172496,0.3839768715980492,0.12218013468013468,0.264983164983165,0.08521513459737858,0.40451118862583185
2023-08-28,46.80944442749024,46.9543657684175,44.863508175320256,46.45663639493685,685192000,13705.1298828125,13735.98046875,13626.6396484375,13695.3603515625,3666680000,15052.4599609375,15086.23046875,14948.919921875,15035.48046875,3666680000,363.1495971679688,364.0902271675761,360.6642961236786,363.3773136920152,40910000,125.35,5969.0,549.0,11096.0,0.06732436850361379,0.2919617070560467,0.12856285878896104,0.439224152648434,0.08201551226551228,0.32391847041847044,0.14962373277598678,0.4488427568189765,0.0810064935064935,0.21202460439748577,0.11091783732419154,0.43717616499092027,0.02398989898989898,0.32092074592074593,0.08691305956364634,0.39833569162229127,-0.05250000000000001,0.39,0.08821826267606288,0.40387566123244845
2023-08-29,48.75738525390625,49.05422410380392,46.365689250102406,46.64054074308471,701397000,13943.759765625,13959.8095703125,13677.0595703125,13687.23046875,4748180000,15376.5498046875,15391.5595703125,15034.5400390625,15043.01953125,4748180000,371.0806884765625,371.43716028727175,362.6247794687422,362.9515175961643,58492400,126.05,5747.0,552.0,11040.0,0.0764637445887446,0.293692806036556,0.13363616230838518,0.449887665400112,0.05234182013843031,0.28503344583853063,0.14168461329541346,0.4473182397989168,0.07770614306328591,0.19905921459492887,0.10348891512803743,0.4380256830670344,0.04376329080276446,0.2679084073820916,0.0878213099630275,0.40332574278247496,-0.022222222222222216,0.23194444444444443,0.11121424959259225,0.43287532951815727
2023-08-30,49.237117767333984,49.89975418473673,48.39857488779277,49.01723659596874,735206000,14019.3095703125,14050.8203125,13924.2001953125,13961.76953125,4364600000,15462.4296875,15484.830078125,15341.9404296875,15386.669921875,4364600000,373.1501159667969,373.734334504449,370.1796484419518,371.18962673938046,41731500,126.6,5496.0,555.0,14916.0,0.08962190587190588,0.2705523643023643,0.14433321943779182,0.47260659673063554,0.0721082251082251,0.3112099567099567,0.14641796706501875,0.4573730341160577,0.14045935545935545,0.24548314407010058,0.10699694752280786,0.4265039281961455,0.05901506562220845,0.2521365010650725,0.06488970796738285,0.40143008370206373,0.11111111111111112,0.22777777777777775,0.15589051024043907,0.42641941426215574
2023-08-31,49.32807540893555,49.71686314070137,48.93129262084642,49.35306329598512,528570000,14034.9697265625,14114.669921875,14010.48046875,14041.5400390625,4568610000,15501.0703125,15575.009765625,15466.41015625,15475.4296875,4568610000,374.26904296875,375.9820236637599,373.1600731243911,373.22939129395405,35730700,125.7,7284.0,549.0,19831.0,0.15867951276154402,0.24188754171176047,0.15289287906952614,0.44918817455493354,0.11535412262156447,0.2638742071881607,0.15229925199984662,0.4511658922347753,0.14976899951899952,0.24793061568061567,0.1136576423965972,0.4225109604515511,0.04107002565335898,0.24590267756934422,0.06720025347582981,0.3943521288376016,0.11296296296296296,0.36527777777777776,0.13226288665879113,0.4364255702005379
2023-09-01,48.48253631591797,49.77283241758207,48.11573594167944,49.73485494683887,463830000,14031.8095703125,14149.6201171875,13982.419921875,14129.9599609375,4033960000,15490.8603515625,15618.849609375,15429.3603515625,15600.9501953125,4033960000,373.87298583984375,377.0810814852954,372.3778406686344,376.6553216740113,39772400,125.9,5596.0,548.0,12739.0,0.21161728896103893,0.24586715367965367,0.17244556575569706,0.4354922738043596,0.14027777777777775,0.25154320987654316,0.15789293126764448,0.44055370044966935,0.13282828282828282,0.22896464646464648,0.127023620543601,0.4361627005957029,0.08935185185185185,0.14953703703703705,0.10805536681868105,0.40433346683876964,0.0962962962962963,0.34861111111111115,0.10428608899230916,0.43690506012658187
2023-09-05,48.52151107788086,48.82434715495617,47.83388674600478,48.19668764519063,382653000,14020.9501953125,14060.849609375,13945.650390625,13994.5400390625,4379790000,15508.240234375,15556.849609375,15419.9599609375,15460.51953125,4379790000,374.3482666015625,375.57605030788295,372.1302967298449,373.0610457385592,32344200,126.45,8573.0,552.0,13714.0,0.15694232238349887,0.32412146676852555,0.14506417900982296,0.469644478847214,0.11718016026526665,0.20473427281937923,0.16325254091635583,0.4683441792263993,0.11226364631537043,0.2784016271085237,0.10605425662530635,0.43728477110781583,0.03621482683982683,0.22733680792891317,0.08796096710022022,0.3750687520525426,0.17395833333333333,0.3345486111111111,0.13596372543866878,0.4149947221203328
2023-09-06,47.03919982910156,48.526509476419605,46.55842365882449,48.41856161212544,468670000,13872.4697265625,14001.9501953125,13802.419921875,13988.8095703125,4215320000,15371.4404296875,15487.0,15289.48046875,15467.3203125,4215320000,371.051025390625,373.91259054684434,369.0311290396996,373.56602992618247,42998700,126.0,9559.0,550.0,12752.0,0.12200493305144468,0.3069415081042988,0.1513523284106766,0.4681770015758147,0.17840043290043286,0.2561204906204906,0.1638245427957998,0.46477153813914823,0.11905641233766234,0.22056750541125542,0.10713366059462312,0.4248694556225634,0.021650717703349278,0.22030502392344498,0.08124322806567773,0.389423101419977,0.1714506172839506,0.3171296296296296,0.10562823904140461,0.3805810957540871
2023-09-07,46.21957778930664,46.32253071023721,45.13108161869616,45.50390990685552,433330000,13748.830078125,13774.6298828125,13642.4697265625,13675.1103515625,4320830000,15258.51953125,15288.2001953125,15138.73046875,15174.2197265625,4320830000,368.39739990234375,369.17963152025374,365.5160426216311,366.5656054530324,52060700,124.85,17083.0,542.0,41564.0,0.10466927140655952,0.24590120331645754,0.155275719183621,0.4718684251207037,0.1378545796308954,0.31944112174375333,0.16066267062562978,0.45998802806903083,0.11548265118719665,0.2464590056408238,0.12070357975385028,0.42732456142917163,0.06508516845473367,0.25542824727607333,0.08962166821901035,0.40640125742626165,0.069375,0.16895833333333332,0.12144468478535668,0.4085334687956417
2023-09-08,45.55088806152344,46.584409473307375,45.250028806839694,45.92071940996517,473069000,13761.5302734375,13843.3701171875,13733.1796875,13754.7099609375,4160360000,15280.23046875,15374.2197265625,15244.0595703125,15265.5703125,4160360000,368.9122924804688,371.1599658376807,367.9419589833889,368.3479265510666,35800100,124.3,14188.0,539.0,36672.0,0.13283254624163712,0.23612652499016132,0.1616016995563234,0.4815285950668549,0.0850891924167786,0.33064076727869834,0.15910646219183214,0.4726720044486873,0.14066385003885004,0.245998445998446,0.13447339954599194,0.43927513127556017,0.08161110203563035,0.3130576882935373,0.09838341356340052,0.42380613532282957,0.1765625,0.27239583333333334,0.1680386132802394,0.4850741508105279
2023-09-11,45.15706634521485,46.14160670266933,44.29146651279777,46.1266142635962,473966000,13917.8896484375,13937.4697265625,13805.1298828125,13884.0302734375,4538870000,15461.8701171875,15482.83984375,15328.349609375,15409.76953125,4538870000,373.2590942382813,373.77396446039046,369.98168042113167,371.96199234531446,39936600,123.8,24971.0,536.0,31155.0,0.07534596404966774,0.23937256159478384,0.11464661830381104,0.4520881312579927,0.05182368800789852,0.2629120148856991,0.12685926015698287,0.4518558489933239,0.08601190476190475,0.2080357142857143,0.12202723085599076,0.44656355218752725,0.02661773989898988,0.1846748737373737,0.07255875270077039,0.3790188775090262,0.005468750000000001,0.14296875,0.10463763047344407,0.4311788376889743
2023-09-12,44.849212646484375,45.65184205526837,44.51036898860746,44.71727382674797,349256000,13773.6103515625,13913.599609375,13763.6904296875,13858.9404296875,4595490000,15289.740234375,15447.849609375,15278.8798828125,15390.58984375,4595490000,369.1202392578125,373.2392915711101,368.833085576022,371.57580663622144,41391000,125.05,6181.0,544.0,20545.0,0.06939980158730158,0.2603323412698413,0.11642615147770281,0.45204244098251556,0.10813760707377729,0.27825250990144607,0.13355024043405136,0.45184285274632013,0.07854647053626646,0.21160106899902817,0.13270285702528742,0.4426001415938382,0.06635435992578848,0.19052102659245515,0.08311279368318993,0.3967856851562784,0.012396694214876026,0.10950413223140497,0.12261199279269924,0.4299925011061991
2023-09-13,45.46392822265625,45.90872175707665,44.48238090844752,44.57933609209525,398355000,13813.58984375,13868.5703125,13733.8203125,13773.669921875,4840310000,15348.5302734375,15414.6103515625,15256.599609375,15293.26953125,4840310000,370.5262451171875,372.1402041309561,368.21919507708,369.35786836240624,46300700,125.2,6039.0,541.0,18111.0,0.05229797979797979,0.25127104377104376,0.12578822171148427,0.44300131296012524,0.2182567049808429,0.28983716475095794,0.1538747300204859,0.4665277293001396,0.09317998750834572,0.22199365725485126,0.12243303815385265,0.4369223479173098,0.04555956389289722,0.195158329324996,0.09570935902766788,0.41257826056597713,0.08484848484848485,0.1811188811188811,0.08366044717277389,0.4109080527373607
2023-09-14,45.55988693237305,45.965697093021376,45.110094621926,45.92871548306057,370097000,13926.0498046875,13957.5703125,13810.66015625,13889.759765625,4649010000,15473.8896484375,15512.8203125,15337.1796875,15433.009765625,4649010000,373.5561218261719,374.5462777694071,370.2094201204524,372.28872342751725,48039400,126.95,8115.0,550.0,19037.0,0.03991301907968573,0.23618125701459036,0.13060000221795356,0.4352316785906629,0.14315850815850814,0.25236402486402487,0.14007419855488196,0.4629396191324964,0.10424551638837352,0.202987012987013,0.12172239766929882,0.4350327478685349,0.052892917267917255,0.28737922378547376,0.08895964468272537,0.3961015646270421,0.08935185185185185,0.32083333333333336,0.0841977270206174,0.3945075748652358
2023-09-15,43.879661560058594,45.577871869694,43.78770131863037,45.31999198709531,506831000,13708.330078125,13895.75,13684.240234375,13889.2001953125,8162210000,15202.400390625,15435.4501953125,15173.7099609375,15425.9501953125,8162210000,367.1596984863281,372.6154670403675,366.2190383159216,372.2094995045688,69757700,127.35,9240.0,558.0,18023.0,0.09772727272727272,0.3077020202020202,0.12252791202117908,0.44785753443030824,0.08262310606060605,0.18156565656565657,0.14329782676294137,0.47300227717193266,0.10493681402772313,0.19985952599588966,0.11502072290653476,0.4285330064967482,0.03510876623376622,0.35221176046176045,0.07716820575178839,0.39323595028017533,0.07798295454545454,0.3490056818181818,0.08931275934833702,0.423181773207013
